anime_id,Name,Genres,prediction
Earth has just become the battlefield for the war of different civilizations. As the disasters continue,the Black Troops will realize they are fighting more than what they are asked for.,,0
"(Source: HaxTalks)\"",ONA,Finished Airing,0
37646,Hataraku Oniisan! no 2!,Comedy,0
Calico Tapio Chatorazawa has more energy than anyone,and Russian Blue Kuehiko Roshihara is a bit of a sourpuss. These two classmates will do all kinds of different jobs to learn how fun and hard it is to work!,,0
(Source: Crunchyroll,"edited)\"",summer 2018,0
37647,Chibi Airin no Yuruyaka na Nichijou,"Comedy, Slice of Life",0
37651,Fate/Extra: Last Encore - Illustrias Tendousetsu,"Action, Fantasy",1
As they reach a field of flowers among floating isles,Hakuno,when Gawain insists that he has no interest in fighting,0
Their discussion ends with a clangor from afar,ringing through the skies. The threadbare Gawain,TV,0
37653,Caribadix 2nd Season,Comedy,2
37655,Sword Gai The Animation Part II,"Action, Supernatural",0
37657,Gakuen Basara,"Action, Comedy",1
"(Source: TBS Global Business)\"",TV,Finished Airing,0
37659,Taimanin Yukikaze Special,"Action, Supernatural, Hentai",0
37661,Wo Shi Na Zha,Fantasy,5
37662,Shinya! Tensai Bakabon,"Comedy, Slice of Life",1
Bakabon and his family,"who made the phrase \"\"This is how it should be\"\" famous",,0
"The new frontier of \"\"Bakabon\"\" that'll take place in a late-night slot is about to begin",10 years after Akatsuka Fujio's death.,,0
"(Source: Crunchyroll)\"",TV,Finished Airing,0
37663,God Eater Reso Nantoka Gekijou: Nagerareta Shokupan,"Fantasy, Sci-Fi",0
Introduces the characters through their first day of school. Resonant Ops continues the story of God Eater 2 Rage Burst,which in turn is a sequel to God Eater Burst,1.0,0
37664,Sukoyaka Oyako 21 x Taka no Tsume-dan,"Drama, Slice of Life",1
37665,Yoshida no Time Slip Fumai-kou,UNKNOWN,0
37666,3-bu de Wakaru Koizumi Yakumo no Kaidan,"Horror, Supernatural",0
The shorts were made for a Matsue City tourism promotion,as Hearn taught,7.0,0
37667,Heisei Matsue Kaidan,"Horror, Supernatural",0
"Some episodes feature biographical segments of the Matsue Kankou Taishi Sanri ga Iku! Matsue Ghost Tour group.\"",ONA,Finished Airing,0
37668,Medama Oyaji no April Fools',UNKNOWN,0
37669,Taiyou to Tsuki no Kodomo-tachi,UNKNOWN,0
37670,Taiyou to Tsuki no Kodomo-tachi (2018),UNKNOWN,0
37671,Neeko ga Vtuber Shite Mita,Slice of Life,1
"(Source: Batoto)\"",ONA,Finished Airing,0
37672,Toji no Miko Recap,"Action, Fantasy",0
37675,Overlord III,"Action, Adventure, Fantasy",1
As Ainz's war machine gathers strength,the rest of the world keeps moving. The remote Carne Village,,0
Blood is shed,heroes fall,TV,0
37678,Aware! Meisaku-kun: Short Douga,Comedy,0
The first episode,they wonder what 7th grade will be like. At the end of the 2nd season (aka episode 78) in the main anime,,0
The second episode follows a similar structure. The kids just graduated 8th grade at the end of season 4 (ep 156) and reminsce about their favorite events that occurred. They hope the viewers will continue watching their soon to be final year of middle school starting on April 3rd,"2020.\"",UNKNOWN,0
37679,Nanatsu-iro REALiZE,UNKNOWN,0
37680,Onihei Pilot,UNKNOWN,0
37682,Wakaokami wa Shougakusei! Movie,"Award Winning, Comedy, Slice of Life, Supernatural",1
Initially,Okko struggles to keep up with the responsibilities of the inn and the accommodation of guests. However,"she does not have to be lonely.\"",0
37683,The Starry Night,UNKNOWN,0
37684,"Susume, Karolina.",UNKNOWN,0
37686,Pugpug,UNKNOWN,0
37687,Mr. Bond,UNKNOWN,0
37688,Ousama no Takaramono,UNKNOWN,0
37689,Nikukyuu no Uta,UNKNOWN,0
37690,Fure! Fure! Daijoubu!,UNKNOWN,0
37691,Boer no Mori e,UNKNOWN,0
37692,Tousan no Kiteki,UNKNOWN,1
37693,Oyashirazu,UNKNOWN,0
37694,Konchuu Ninja,UNKNOWN,0
37695,Pa Para Papa,UNKNOWN,0
37696,Ojiisan no Densha,UNKNOWN,0
37698,Ukkari Pénélope (2017),Slice of Life,0
37699,Daisuki na Mama,Hentai,1
Taking her at home in the kitchen,in the bathroom,OVA,0
37703,Megalo Box Specials,"Sci-Fi, Sports",0
37704,High School Fleet Movie,Action,1
In the meantime,mixed feelings fill Akeno Misaki—captain of the distinguished Harekaze class—and her executive officer Mashiro Munetani when their instructor informs them of an opportunity for Mashiro to lead the Hiei class. As a result,,0
The pair face another challenge after Yokosuka finds itself in another pinch. A group of pirates has captured a water purification plant and sea fortress,"threatening the safety of the sea. Akeno and Mashiro now must command the Harekaze class in the midst of a dire predicament—all while dealing with their own difficulties.\"",UNKNOWN,0
37706,Akuma no Kimuraa-hen,Supernatural,0
37710,IDOLiSH7 Special Program: Kimi to Furikaeranai to!,Drama,0
37711,Koi to Uso: Isshou no Koi/Koi no Kimochi,"Drama, Romance",0
37714,Shin Manga Naruhodo Monogatari,UNKNOWN,2
37716,Beelzebub-jou no Okinimesu mama.,"Comedy, Fantasy, Romance",1
What if Beelzebub is not as evil as initially thought? What if he was obsessed with fluffy things? And what if Beelzebub is actually a woman?,,,0
That is what new assistant Myurin discovers when he is hired to serve Her Majesty Beelzebub. She may know exactly what to do to keep Pandemonium running like clockwork,but whenever she leaves the professionalism of the office,"especially with the other head devils of Pandemonium.\"",0
37717,"Oam Monogatari: Sono Natsu, Watashi ga Shitta koto",UNKNOWN,0
The anime jumps between past the present as we learn about Oam's struggles at Ogaki Castle (which would become ground zero for Battle of Sekigahara which established Tokugawa as the shogunate),"and how Oam escaped with her mother in the dead of night.\"",UNKNOWN,0
37719,High School DxD Hero: Taiikukan-ura no Holy,"Action, Comedy, Romance, Ecchi",0
37720,Dandy Hitsuji Shitsuji,UNKNOWN,0
37721,Mado (Music),UNKNOWN,0
37722,Uchi no Maid ga Uzasugiru!,"Comedy, Girls Love",1
37723,Rokudou Juku,UNKNOWN,0
37729,Akuma no Organ,Horror,0
37730,Haiku Kuma Ana ni Iru,UNKNOWN,0
37731,Oh Baby Plus,Sci-Fi,0
"Song produced by Rei Harakami.\"",Music,Finished Airing,0
37732,Ruby,UNKNOWN,0
37733,Caligula,UNKNOWN,0
"Guest vocals by CHARA.\"",Music,Finished Airing,0
37734,Higan,UNKNOWN,0
"Directed by Isamu Gakiya (我喜屋位瑳務).\"",Music,Finished Airing,0
37735,Aru Zombie Shoujo no Sainan,"Action, Horror, Supernatural, Suspense",1
One of the students,Sayaka,smashing their heads and eating their flesh for power.,0
The only way for the students to get out is to somehow find a way to kill the zombie girls. Will they be able to survive?,,,0
"(Source: Shochiku)\"",ONA,Finished Airing,0
37736,Rang Wo Men Shao Ba,Comedy,1
"(Source: Guodong Subs)\"",ONA,Finished Airing,0
37737,Mu Wang Zhi Wang: Qi Lin Jue,"Action, Mystery, Romance",1
"(Source: Ninenovel.net)\"",ONA,Finished Airing,0
37739,Future Card Shin Buddyfight,UNKNOWN,1
"This is the next generation of Buddyfight!\"",TV,Finished Airing,0
37740,Bai Ye Ling Long,Romance,1
"(Source: ANN)\"",ONA,Finished Airing,0
37742,Chainsaw Maid Episode 0,"Comedy, Horror, Supernatural, Suspense",0
37744,Isekai Cheat Magician,"Action, Adventure, Fantasy",1
Upon their arrival,Taichi and Rin are threatened by a beast. They are promptly saved by a group of adventurers,instantly transforming them from typical high school students to the ultimate cheat magicians.,0
Taichi and Rin learn to grasp the full extent of their powers and familiarize themselves with their new world. However,while the duo seeks to uncover the reason behind their transportation and a possible way back to their original world,"Jul 10, 2019 to Sep 25, 2019",0
37747,Ame-iro Cocoa: Side G,"Comedy, Slice of Life",0
"(Source: ANN)\"",TV,Finished Airing,0
37749,Turning Mecard R,UNKNOWN,0
"(Source: Wikia)\"",TV,Finished Airing,0
37750,Turning Mecard W: Vandyne-ui Bimil,Adventure,0
The mini-series is part of a new promotional campaign from Sono Kong. The Korean toy manufacturer will launch four new mechanimals this month at retail.,,,0
"(Source: toonbarn.com)\"",TV,Finished Airing,0
37751,Turning Mecard W: Vandyne-ui Bimil - Teugbyeolpan,Adventure,0
During peaceful days and friends,Dr. Franklin calls call on Isobel. They must train the new mechanic and take charge of a mission. The mechanics are back and joined by a new,,0
"(Source: Hancinema)\"",Movie,Finished Airing,0
37752,Gonglyong Mecard,Adventure,0
"(Source: Gonglyong Mecard Wikia)\"",TV,Finished Airing,0
37753,Wonder Gravity: Pino To Juuryoku Tsukai,Fantasy,0
"The opening movie features the theme song \"\"Splash!!!\"\" by Japanese rock band Mrs. Green Apple",which was made specifically for the game and is featured on their third album,,0
"(Source: Gematsu)\"",ONA,Finished Airing,0
37755,Golden Douga Gekijou,Comedy,0
37760,Mecha-ude,"Action, Sci-Fi",1
Through an involuntary partnership,average middle schooler Hikaru Amatsuga works alongside the Mecha-ude Arma,who has put many of her comrades in a critical state.,0
Behind the scenes,"an organization known as the Kagami Group is searching for the mythical \"\"Trigger Arm","learn that his life will never be ordinary again.\"",0
37762,Chiisana Kinomi,UNKNOWN,0
37764,Kidou Senshi Gundam NT,"Action, Drama, Sci-Fi",0
Despite the revelation of the Universal Century Charter that acknowledges the existence and rights of Newtypes,the framework of the world has not been greatly altered.,,0
"The conflict later dubbed the \"\"Laplace Incident\"\" is thought to have ended with the downfall of the Neo Zeon remnants known as the Sleeves. In its final battle",two full psycho-frame mobile suits displayed power beyond human understanding. The white unicorn and the black lion were sealed away to remove this danger from people's consciousness,,0
However,the RX-0 Unicorn Gundam 03,,0
"(Source: Gundam.info)\"",Movie,Finished Airing,0
37765,Kidou Senshi Gundam: Senkou no Hathaway,"Action, Drama, Sci-Fi",1
Despite being the son of a famous Federation commander,Hathaway Noa embodies both the undying loyalty of soldier Amuro Ray and the militant passion of rebel leader Char Aznable. Haunted by memories of Char's Rebellion,,0
After thwarting the hostile takeover of a plane by a terrorist group fraudulently claiming to be Mafty,Hathaway's secret identity is discovered by a young woman named Gigi Andalucia. Hathaway befriends both Gigi and Federation colonel Kenneth Sleg,"Jun 11, 2021",0
37769,Aguu: Tensai Ningyou,"Action, Drama, Supernatural",0
"(source: MAL News)\"",TV,Finished Airing,0
37771,Kiniitta Chitsu ni Ikinari Nakadashi OK na Resort-tou,Hentai,0
37773,"Yuru Yuri,","Comedy, Girls Love",1
Join the girls as they work together to create an enjoyable and memorable party,"all the while interacting with one another with their cute and unique quirks.\"",UNKNOWN,0
37775,Slide,Sports,0
37776,Kirari Kagayaku,"Romance, Slice of Life",1
"Tekken stated to Oricon News that it took him 3 months to write the story. The film contains 2381 hand drawn pages.\"",ONA,Finished Airing,0
37777,"Chiisana Tayori, Ookina Tayori.",Drama,0
"Kao Japan wants owners to be more proactive in checking their cats' health. And their product is a special pellet kitty litter with a litter tray that has a drainage shelf. A special pad goes on the lower section which catches urine. Owners are able to then see the volume and color of the urine to know if their cat is sick which traditional kitty litter does not provide.\"",ONA,Finished Airing,0
37778,Pastel Life,Slice of Life,0
"(Source: MAL News)\"",TV,Finished Airing,0
37779,Yakusoku no Neverland,"Fantasy, Mystery, Sci-Fi, Suspense",1
However,the three oldest siblings have their suspicions about what is actually happening at the orphanage,12.0,0
37780,Okojo to Yamane,"Comedy, Slice of Life",1
"(Source: ANN)\"",TV,Finished Airing,0
37781,Overlord: Ple Ple Pleiades 3,"Action, Comedy, Fantasy",5
37784,Toki no Kousa,Avant Garde,0
The anime is part of a collaborative project helmed by Yoshitoshi Shinomiya. It features a hybrid of animation and live-action. The short was screened on Shibuya's Crossing screens and a YouTube-friendly version was posted as well.,,,0
"(Source: ANN)\"",Special,Finished Airing,0
37786,Yagate Kimi ni Naru,"Drama, Girls Love, Romance",1
Now,having enrolled in high school,she happens upon the seemingly flawless student council president,0
37787,Space Bug,Adventure,1
"(Source: Crunchyroll)\"",TV,Finished Airing,0
37789,Tenchi Muyou! Ryououki 3rd Season Picture Drama,"Comedy, Slice of Life",0
37790,"Taisetsu na Kazoku wo Tsutsumu, Sono Te.",Slice of Life,1
37792,Hanasu na★,Avant Garde,0
37798,Chaechaepong Kimchi Pong,"Adventure, Fantasy",0
37799,Tokyo Ghoul:re 2nd Season,"Action, Fantasy, Horror",1
Amidst this turmoil,both Quinx Squad and Haise must continue to fulfill their duties to the CCG,TV,0
37801,Gori Papa Ikka no Nougyou wa Omoshiroi,Slice of Life,0
37802,Ongeki,Slice of Life,0
37804,Shirobako Movie,"Comedy, Drama",0
Meanwhile,Aoi's friends are also facing problems with their own professions: animation supervisor Ema Yasuhara is struggling to keep up with her tight schedule; reporter and voice actress Shizuka Sakaki is discontent with the lack of anime roles; screenwriter Midori Imai has been unable to find inspiration since her previous failure; and 3D artist Misa Toudou is concerned that her excessive passion hinders her career.,,0
While the anime industry is one full of setbacks and uncertainties,"the five girls are all hellbent on persevering through the arduous path ahead—which just might bring them a step closer to accomplishing their shared dream.\"",UNKNOWN,0
37806,Gunjou no Magmell,"Action, Adventure, Fantasy",1
37807,Princess Principal: Crown Handler Movie 1,"Action, Mystery",1
Ange and the other members of Team White Pigeon must face betrayal and bloodshed as they attempt to make contact with another spy while aware of only one thing: their codename,"Bishop.\"",UNKNOWN,0
37814,Inazuma Eleven: Reloaded - Soccer no Henkaku,Sports,0
After defeating Zeus and becoming the Football Frontier champions,the members of Raimon return to the soccer club. Unlike episode 27,,0
Kidou Yuuto and Gouenji Shuuya then propose to take on the world. Hibiki Seigou comes in and,incidentially,,0
"(Source: Inazuma Eleven Wiki)\"",Special,Finished Airing,0
37815,Niizuma Koyomi The Animation,Hentai,2
37816,Bandoe Sareoriratda,Comedy,1
Just as Mig-yeong starts making noises about moving to a more upmarket neighborhood and sending daughter Hyeon-seo to an expensive school,Oh receives a lucrative acting offer. At virtually the same time Oh is told he's in pole position for a permanent teaching post. Only catch with the latter is it means giving up acting for good. No sooner has Oh sacrificed what he loves for greater financial security than a serious spanner is thrown in the works. He witnesses what appears to be Professor Cho sexually assaulting student Kim Ki-pum.,,0
"(Source: Variety.com)\"",Movie,Finished Airing,0
37818,Osomatsu-san x Mameshiba,UNKNOWN,0
37822,Douluo Dalu 2nd Season,"Action, Adventure, Fantasy, Supernatural",0
37823,Conception,"Action, Comedy, Fantasy, Romance",1
(Source: Wikipedia,"edited)\"",fall 2018,0
37825,Yukimi-ka no Nichijou wa Honwari de Shimeru,UNKNOWN,0
37826,Osake wa Fuufu ni Natte kara: Yuzu Atsukan,"Comedy, Gourmet, Romance",0
"(Source: MAL News)\"",ONA,Finished Airing,0
37827,Neko Kikaku,Comedy,0
"(Source: ANN)\"",Movie,Finished Airing,0
37828,Bokura no Nanokakan Sensou,"Action, Comedy, Drama",1
Bokura no Nanokakan Sensou,based on the novel of the same name,1.0,0
37831,Sword Art Online Alternative: Gun Gale Online - Refrain,Action,0
37842,Poputepipikku Specials,Comedy,0
37843,"\"\"\"Kiss Dekiru Gyoza\"\" x Mameshiba Movie\"",Comedy,0
The film is about Yoko Fujita as a single mother who goes through a divorce. Afterwards,she returns to her parents' home and struggles to raise her child,,0
The specials focus on shiba-ified Yoko and Ryo as they talked to Edamame. Special collaborative goods will be sold as well,including a bentou meal sold at specific train stations.,,0
"(Source: IMDB)\"",Special,Finished Airing,0
37845,Very! Merry!! Session!!!,UNKNOWN,0
37850,Elleair x Kamiusagi Rope,"Comedy, Slice of Life",0
37851,Kamiusagi Rope x Wacoal,"Comedy, Slice of Life",0
37852,AriKiri,Slice of Life,0
37853,Sanuki Eiga-sai Opening Eizou,Avant Garde,0
37854,Aioi Ai oi,UNKNOWN,0
37856,Hakyuu Houshin Engi Recap,"Adventure, Fantasy, Supernatural",0
37857,Guilty Gear X,Action,0
37858,Free! Movie 1: Timeless Medley - Kizuna - Character Butai Aisatsu,Comedy,0
37859,Free! Movie 2: Timeless Medley - Yakusoku: Character Butai Aisatsu,Comedy,0
37860,Free! Take Your Marks: Character Butai Aisatsu,Comedy,0
37863,Diamond Fusion,UNKNOWN,0
37864,Yinhun x KFC,Comedy,0
"Gintama is titled and marketed as Yinhun in China.\"",ONA,Finished Airing,0
37865,Pokemon: Aki no Special,"Action, Adventure, Fantasy",0
37866,Uchuu Senkan Tiramisù Specials,"Comedy, Sci-Fi, Slice of Life",0
37867,Dare no Tame ni Sakura wa Saku,UNKNOWN,0
37869,BanG Dream! 2nd Season,UNKNOWN,1
In this rising era of girl bands,Afterglow,Happy World! begin to make their appearance as well. Each band,0
37870,BanG Dream! 3rd Season,UNKNOWN,0
Meanwhile,"rival band RAISE A SUILEN dreams of changing the world with \"\"the strongest music",,0
BanG Dream! 3rd Season features multiple all-girl bands,including Poppin’Party,Hello Happy World!,0
37873,BanG Dream! Garupa☆Pico,Comedy,0
37875,KakoPad: Nagaoka Hanabi Monogatari,Sci-Fi,1
The Nagaoka Fireworks Festival was founded in 1946. The event is in remembrance of those who died in WW2,specifically with the three shiragiku (white chrysanthemum fireworks) launched. The anime itself was commissioned by the foundation that organizes the Nagaoka Fireworks Festival. In 2003 and onward,1.0,0
37876,Midori-chan,UNKNOWN,0
The main purpose of Midori-chan is to promote the Myslot (マイスロ) app which allows people to register their gaming through their mobile device which uses QR Codes to let players see and archive their gaming statistics. It also allows users to win prizes,be ranked against others,,0
Midori-chan has also gone on to have her own digital 4-koma manga (2 different ones),LINE stickers,6.0,0
37877,Promedicus,UNKNOWN,1
37878,Sanpou Shoujo,UNKNOWN,0
It follows a 13 year old girl named Aki. During a pilgrimage to Sensou-ji (a Buddhist temple located in Asakusa,Tokyo),Aki fought against other geniuses and prodigies,0
37881,Naniiro no Nani,Slice of Life,0
37884,Golden Kamuy OVA,"Action, Adventure",1
37885,Super Dragon Ball Heroes,"Action, Comedy, Fantasy",1
37886,Wo Shi Jiang Xiaobai (2018),"Drama, Romance, Slice of Life",1
37887,Huan Jie Wang,"Action, Adventure, Fantasy",1
37888,Tian Yu,"Action, Adventure, Fantasy",5
37890,Oshi ga Budoukan Ittekuretara Shinu,"Comedy, Girls Love",1
Whether it be a performance or a small fan gathering in the middle of nowhere,"Eripiyo is guaranteed to be at every event Maina participates in. Not even an injury or Maina's seemingly cold attitude toward her can stop Eripiyo from pursuing her dream of seeing her beloved idol perform at the world-famous arena Budoukan.\"",winter 2020,0
37891,Shittakaburi Kaitsuburi,UNKNOWN,0
The mascot was also used for a local news program,real estate commercials,,0
"They released a series of family-friendly sing-a-long CDs and animated music video DVDs.\"",Music,Finished Airing,0
37892,Shigutsman,UNKNOWN,0
37893,Yami Shibai 6,"Avant Garde, Horror, Supernatural",0
The events described in these macabre tales might happen to anyone,even your neighbors or friends: a group of girls bully one of their members in a cave,but this seemingly insignificant act leads to consequences he never expected. Visitors may enjoy the Storyteller's offerings,0
37894,Ling Yu 4th Season,Fantasy,5
37895,Ling Yu 5th Season,Fantasy,5
37896,Ling Yu 6th Season,Fantasy,5
37897,Godzilla 3: Hoshi wo Kuu Mono,"Action, Adventure, Sci-Fi",0
It is the early 21st century. Mankind has lost the battle for planet Earth to Godzilla,and has taken to the stars in search of a new home. But the search ends in vain,,0
The planet's flora and fauna now embody and serve Godzilla. Earth is a monster's planet,ruled by the largest Godzilla ever at 300 meters in height. Godzilla Earth.,,0
Human protagonist,Captain Haruo,Maina and Miana,0
As the strategy develops,a rift forms between the humans and the Bilusaludo,the nanometal integration – but Haruo resists,0
The human race,once again,marvels at the miraculous survival of Haruo,0
With no means for defeating Godzilla Earth,mankind watches as King Ghidorah,,0
What is Godzilla exactly? Does mankind stand a chance? Is there a future vision in Haruo's eyes? Find out in the finale.,,,0
"(Source: Official site)\"",Movie,Finished Airing,0
37902,One Piece: Episode of Sorajima,"Action, Adventure, Fantasy",0
"(Source: ANN)\"",Special,Finished Airing,0
37904,Meshinuma.,"Gourmet, Slice of Life",2
37905,To the Moon,"Adventure, Drama, Sci-Fi",0
"(Source: Freebird Games)\"",Movie,Not yet aired,0
37906,Gaikan Chiba,Drama,0
37908,Senjou no Valkyria Special,Comedy,0
37910,Code:Realize - Sousei no Himegimi - Set a Thief to Catch a Thief,"Fantasy, Romance",1
37914,Chikyuugai Shounen Shoujo,"Adventure, Sci-Fi",1
"(Source: MAL News)\"",ONA,Finished Airing,0
37915,Uchuu no Hou: Reimei-hen,Sci-Fi,1
What is the intention of Dahar? What will happen to Ray and Tyler?,,,0
"And what is “the plan of the God of the Earth\"\"?",,,0
"(Source: Eleven Arts)\"",Movie,Finished Airing,0
37916,Uma Musume: Pretty Derby - BNW no Chikai,Sports,0
37920,Ueno-san wa Bukiyou,Comedy,1
Ueno is head over heels for Tanaka,her nonchalant fellow club member. Yet,then surely he'd get flustered and fall for her,0
37921,ReLIFE: Kanketsu-hen Specials,Slice of Life,0
37922,Seikaisuru Kado: Beyond Information,Sci-Fi,0
37923,Baa-cha no Kingyo,Slice of Life,0
The story follows an old lady that is very fond of her gold fish and the dream she has revolving it. She recalls an event in her younger years as a child and the reason behind her love for gold fishes.,,,0
"(Source: AniDB)\"",ONA,Finished Airing,0
37924,Ani ni Tsukeru Kusuri wa Nai! 2,"Comedy, Slice of Life",1
37926,Nakanohito Genome [Jikkyouchuu],"Comedy, Drama",0
He soon wakes up to find that he has been kidnapped and taken to a strange place,along with a number of other teammates. Each of them specializes in a certain sort of game,etc.,0
A llama-headed 'teacher' gathers them after level 1 is cleared to explain how the game will proceed.,,,0
Will this group of gamers succeed,and make it back to their real lives?,,0
"(Source: MangaHelpers)\"",TV,Finished Airing,0
37927,Nu Sheng Su She Ri Chang,"Comedy, Slice of Life",2
37928,Mu Wang Zhi Wang: Han Tie Dou,"Action, Mystery, Romance",2
37929,Mandamgangho,Comedy,2
37930,Sketch,UNKNOWN,0
37931,I-O Data x Taka no Tsume,Comedy,0
37932,Quanzhi Gaoshou 2,Action,1
Unsure of the truth,the powerhouse guilds attempt to suppress Lord Grim's growing influence,can reach even greater levels. There,0
37933,Mahou Shoujo Lyrical Nanoha A's Picture Drama,Comedy,0
37934,Mahou Shoujo Lyrical Nanoha StrikerS Picture Drama,Comedy,0
37936,Wu Shan Wu Xing (2020),"Action, Fantasy",1
We follow the adventures of one of these elected officials.,,,0
"(Source: Nautiljon)\"",ONA,Finished Airing,0
37937,Wan Jie Xian Zong,"Action, Adventure, Fantasy, Romance",1
"(Sorce: Anilist)\"",ONA,Finished Airing,0
37938,Hua Jianghu: Huan Shi Men Sheng,"Drama, Fantasy, Mystery, Romance",1
"(Source: CrimsonSubs)\"",ONA,Finished Airing,0
37939,Lilitales,Hentai,1
Suspecting Jill might have been captured by a slavery ring,Lunalie escapes her confinement and journeys east toward Ishtar—a treacherous city where countless lives are sold to the highest bidders. Indulging in nights of carnal pleasure to find the trail of her missing friend,"May 18, 2018 to Jun 29, 2018",0
37940,Yatogame-chan Kansatsu Nikki,"Comedy, Slice of Life",1
"(Source: Crunchyroll)\"",TV,Finished Airing,0
37941,Naengjang-go Nala Cocomong,UNKNOWN,0
They meet sausage-monkey Cocomong and set to learn about friendship,compassion,,0
"(Source: Official YouTube Channel)\"",TV,Finished Airing,0
37942,Hello Cocomong,UNKNOWN,0
37943,Cocomong 2,UNKNOWN,0
37944,Hello Cocomong 2,UNKNOWN,0
37945,Cocomong 3,UNKNOWN,0
37947,Rocket Dive,UNKNOWN,0
37948,Hentatsu,Comedy,2
37950,Ice Kuritarou (Movie),UNKNOWN,0
37951,Ice Kuritarou,UNKNOWN,0
37952,Shoumetsu Toshi,"Action, Adventure, Drama, Fantasy, Mystery",1
However,unexpected obstacles strike before the pair,who both were initially strangers,0
"(Source: MAL News)\"",TV,Finished Airing,0
37954,Neo-Aspect,UNKNOWN,0
37955,Mou Ichido Luminous,UNKNOWN,0
37956,3D Kanojo: Real Girl 2nd Season,Romance,1
"(Source: ANN)\"",TV,Finished Airing,0
37958,Fukigen na Mononokean Tsuzuki,"Comedy, Supernatural",1
As Ashiya’s life finally stabilizes,the youkai threaten to upset it once again. Knowledge of his existence has begun to spread,"and Ashiya soon learns that not every youkai is willing to go along with Abeno's plans.\"",0
37959,Gakuen Babysitters Special,UNKNOWN,0
37960,King of Prism: Shiny Seven Stars I - Prologue x Yukinojou x Taiga,Sports,0
37962,IDOLiSH7 Second Beat!,Drama,1
With the gigantic idol duo Re:vale showing interest in the group and the reopening event of the Zero Arena coming up,IDOLiSH7: Second Beat follows IDOLiSH7 as they not only struggle to adapt to the challenges of the idol life but also to face their personal troubles,"Apr 5, 2020 to Dec 27, 2020",0
37963,Caramel Honey,"Boys Love, Comedy",0
Sadly for him,the school turns up to be filled with delinquents,,0
And it doesn't help,that whenever Ayato accidentally takes off his glasses,,0
"(Source: MU)\"",ONA,Finished Airing,0
37964,Mayonaka no Occult Koumuin,"Fantasy, Mystery",1
On his first night,Arata finds himself on a mission where he discovers to his surprise that not only does every supernatural creature he once thought to be fictional actually exist,Abe no Seimei. Unfamiliar with the exorcist,0
Mistaken by many occult creatures as Abe no Seimei and quickly becoming notorious for his special ability during his work,Arata becomes curious of his origins and invests himself more into solving cases regarding occult creatures he encounters once he learns of a certain connection between himself and the exorcist. However,12.0,0
37965,Kaze ga Tsuyoku Fuiteiru,"Drama, Sports",1
However,Haiji reveals a secret during Kakeru's welcoming party: the apartment is actually the dormitory of the Kansei University Track Club. He unveils his ultimate goal of participating in the Hakone Ekiden—one of the most prominent university marathon relay races in Japan. Unfortunately,TV,0
37966,Pokemon Movie 22: Mewtwo no Gyakushuu Evolution,"Action, Adventure, Comedy, Fantasy",5
37967,"\"Chuunibyou demo Koi ga Shitai! Movie: Take On Me - Weekly Short Movie \"\"Kotatsu DE Photo Session\"\"\"",Comedy,0
37968,Kirakira Happy★Hirake! Cocotama,"Fantasy, Slice of Life",1
(Source: Wikipedia,"edited)\"",fall 2018,0
37969,Youkai Watch Movie 5: Forever Friends,"Comedy, Supernatural",0
Shin is a boy who lived happily despite being poor,loses his mother who is his only family member,they take on a mysterious incident in order to retrieve the souls of their precious family! And what is the shocking truth that awaits them...!? An origin story for how Lord Enma became the rule of the Yomakai.,0
(Source: Wikipedia,"edited)\"",UNKNOWN,0
37970,Yakusoku no Nanaya Matsuri,"Drama, Sci-Fi",0
Mihara Shoma,a first-year in high school,Shoma heads to a ghost village in the mountains for the Tanabata Nanayamatsuri. But he doesn't find Atsushi there. Instead,0
"(Source: Crunchyroll)\"",ONA,Finished Airing,0
37972,Hoshiai no Sora,"Drama, Sports",1
As Maki joins the team,his incredible form and quick learning allow him to immediately outshine the rest of the team. Although this gives rise to conflict among the boys,,0
This story focuses on the potential of the boys' soft tennis club and their discovery of their own capability,"while also enduring personal hardships and dealing with the darker side of growing up in middle school.\"",fall 2019,0
37973,Märchen Mädchen Specials,Fantasy,0
37975,Piano no Mori (TV) 2nd Season,Drama,1
Some play for the money,some play to fulfill their duty to their families,friendships,0
37976,Zombieland Saga,"Award Winning, Comedy, Supernatural",1
An absurdly comedic take on the idol genre,"Zombieland Saga tells the story of Franchouchou's heartwarming struggle to save Saga Prefecture while hiding their zombie identities and rediscovering their past lives.\"",fall 2018,0
37978,Kamisama Minarai: Himitsu no Cocotama - Minarai Cocotama-dou,"Fantasy, Slice of Life",0
37979,Mahou Shoujo Tokushusen Asuka,"Action, Drama",1
Following the war with the Disas,the Magical Five disbands. Kurumi Mugen,while their leader,0
37980,Youkoso Japari Park,"Adventure, Comedy, Fantasy",5
37981,Kaijuu no Kodomo,"Award Winning, Drama, Mystery, Supernatural",1
Ruka and Umi become fast friends,and the pair is soon joined by Sora,1.0,0
37982,Domestic na Kanojo,"Drama, Romance",1
"Equally unfulfilled by their \"\"first times","\"\" the two decide to part ways as strangers. However",her daughters—and,0
37983,Nekopara: Koneko no Hi no Yakusoku,"Comedy, Romance",1
37984,"Kumo desu ga, Nani ka?","Action, Adventure, Comedy, Fantasy, Mystery",1
One girl,however,she tries her best to hunt prey and defeat monsters to level up and evolve. As she gradually grows stronger,0
37985,Aggressive Retsuko (ONA) 2nd Season,Comedy,1
