anime_id,Name,Genres,prediction
21419,Detective Conan Movie 18: The Sniper from Another Dimension,"Action, Mystery",1
As they lose their only lead,news about the assassinations spreads across Tokyo,"Apr 19, 2014",0
21421,Mahou Shoujo Taisen,UNKNOWN,0
"(Source: MAL News)\"",TV,Finished Airing,0
21427,Minna Atsumare! Falcom Gakuen,Comedy,0
21431,Gokukoku no Brynhildr,"Drama, Mystery, Sci-Fi",0
Ten years have passed since the disaster,and Ryouta is now living a normal life in high school. He vows to prove that aliens are real in honor of his late friend. A transfer student named Neko Kuroha unexpectedly arrives one day,,0
As Ryouta takes more interest in Neko,he is drawn into a deadly world where dangerous scientists hunt magic-wielding witches that have escaped from their secret research laboratory. Neko is one of these escapees,13.0,0
21433,Chou Zenmairobo: Patrasche,"Comedy, Sci-Fi",0
21435,Yama no Susume Second Season,"Adventure, Comedy, Slice of Life",1
Through their shared hobby of mountain climbing,they bond closer than ever and even make new friends on trails all over the country. Whether it is just a local hill or the tallest mountain around,TV,0
21437,Buddy Complex,"Action, Sci-Fi",1
Upon arrival,"Aoba finds himself in the cockpit of a Valiancer called \"\"Luxon",he is taken into custody by the FPA ship Cygnus,0
21439,Uta no☆Prince-sama♪ Maji Love Revolutions,"Comedy, Romance",0
Starish are given new assignments in newly divided teams,and they do their best in order to try and impress Shining Saotome into allowing their entry to SSS,13.0,0
21447,Meitantei Rascal,"Adventure, Mystery",0
21451,Nihonbashi Koukashita R Keikaku,UNKNOWN,0
21467,Ikkyuu-san to Yancha Hime,Comedy,0
"(Source: AniDB)\"",Movie,Finished Airing,0
21469,Stand By Me Doraemon,"Comedy, Sci-Fi",1
Sewashi travels back in time from the 22nd century to the 20th century to meet Nobita,who is shocked to see him appear out of his drawer alongside a blue robotic cat. The robotic cat calls himself Doraemon,Sewashi activates a program within Doraemon that prevents him from doing so.,0
Forced to stay,"Doraemon helps Nobita using futuristic gadgets through his four-dimensional pocket—a bag containing anything inside it. Can Doraemon bring Nobita happiness and return to the future?\"",UNKNOWN,0
21471,Mirai Koushi Harima SACLA,Sci-Fi,0
As described on her official webpage,the feature character Harima Sakura is a G4-type Picodroid,she explores the world inside atoms with a strong sense of justice.,0
"(Source: MAL)\"",ONA,Finished Airing,0
21473,Persona 3 the Movie 2: Midsummer Knight's Dream,"Action, Fantasy, Supernatural",1
While SEES enjoys summer vacation in Yakushima,they are joined by Aegis,Movie,0
21475,Ikkyuu-san: Haru Da! Yancha Hime,Comedy,0
21479,Metal Fight Beyblade Zero G Specials,"Adventure, Sports",0
21483,Sanchoume no Yuuhi,"Comedy, Slice of Life",0
21485,Dokkan! Robotendon,"Adventure, Slice of Life",2
21487,Shin Dokonjou Gaeru,"Comedy, Slice of Life",0
21489,Shin Dokonjou Gaeru: Dokonjou Yumemakura,"Comedy, Slice of Life",0
21491,Ninjaman Ippei,"Action, Comedy, Slice of Life",1
A strange mix of ninjas and school comedy,based on a children's manga by Kawai Kazuyoshi.,,0
"(Source: ANN)\"",TV,Finished Airing,0
21493,Ninja Hattori-kun: Nin Nin Ninpo Enikki no Maki,"Comedy, Slice of Life",0
"Screened as a triple feature with Doraemon: Nobita no Daimakyou and Kaibutsu-kun: Demon no Ken.\"",Movie,Finished Airing,0
21495,Shounen Sunday CM: Denpa Kyoushi,Comedy,0
"(Source: Wikipedia)\"",Special,Finished Airing,0
21497,Sengoku Musou SP: Sanada no Shou,Action,1
"(Source: ANN)\"",Special,Finished Airing,0
21507,Soul Eater NOT!,"Action, Comedy, Supernatural, Ecchi",1
Other students at the DWMA are less talented. Members of the Normally Overcome Target class focus less on being warriors of justice and more on controlling their powers so they don't hurt themselves or anyone around them. Tsugumi Harudori,a new halberd-transforming student,12.0,0
21509,Trip Trek (2010),"Adventure, Comedy, Fantasy",0
The series received the first airing starting November 10,2010. On June 10,"Nov 10, 2010 to Jan 26, 2011",0
21511,Kantai Collection: KanColle,"Action, Sci-Fi, Slice of Life",0
21513,Imako System,Hentai,0
21517,Soratobu Usagi no Yuukai Boushi: Boku Iya da yo!,UNKNOWN,0
"(Source: AniDB)\"",OVA,Finished Airing,0
21521,Futa-bu!,"Girls Love, Hentai",1
However,"there is a major problem with Akane—she is a regular girl! Therefore she can only be admitted to the club as a \"\"service specialist.\"\" Despite ending up with the subservient role of being a sex toy for the other members","Feb 21, 2014 to May 2, 2014",0
21523,Baku Tech! Bakugan Gachi,Action,0
21525,Geba Geba Shou Time!,Comedy,0
21539,Oraa Guzura Dado,Comedy,0
"(Source: AniDB)\"",TV,Finished Airing,0
21541,Hentai Ouji to Warawanai Neko.: Henneko BBS,Comedy,0
21545,Choubakumatsu Shounen Seiki Takamaru,"Action, Comedy, Fantasy",5
21547,Shin Choubakumatsu Shounen Seiki Takamaru,"Action, Comedy, Fantasy",5
21549,Hitotsuboshi-ke no Ultra Baasan,"Comedy, Slice of Life",2
21551,Kaitei Toshi no Dekiru made,Sci-Fi,2
21553,Asobo Toy-chan,UNKNOWN,2
21557,Omoide no Marnie,"Drama, Mystery",1
One day while wandering outside,Anna discovers an abandoned mansion known as the Marsh House. However,,0
Omoide no Marnie tells the touching story of a young girl's journey through self-discovery and friendship,"and the summer that she will remember for the rest of her life.\"",UNKNOWN,0
21561,Ryuugajou Nanana no Maizoukin,"Adventure, Comedy, Mystery, Supernatural",1
After being disowned and exiled by his family,high school student Juugo Yama arrives on this island,just before her death,1
21563,Kamigami no Asobi,"Fantasy, Romance",1
In order to restore the deteriorating relationship between the gods and humans,Zeus has created the Academy of the gods and has chosen Yui to be its one and only instructor. She has one year to educate the young and reluctant deities—including the five strangers she met earlier—on what it means to be human while learning about the gods herself; otherwise,"Apr 6, 2014 to Jun 22, 2014",0
21569,Pokemon Movie 17: Hakai no Mayu to Diancie,"Adventure, Fantasy",1
"(Source: serebii.net)\"",Movie,Finished Airing,0
21571,"Pokemon: Pikachu, Kore Nan no Kagi?","Adventure, Comedy, Fantasy",1
21573,Senki Zesshou Symphogear GX,"Action, Sci-Fi",1
Armed with a strange and magical power,Carol wishes to initiate the apocalypse and bring destruction to the world... and she is willing to sacrifice everything to do so. Against this mysterious new foe,13.0,0
21575,Koukaku Kidoutai Arise: Ghost in the Shell - Logicoma Specials,Sci-Fi,0
21587,Mou Hitotsu no Mirai wo.,Sci-Fi,0
"(Source: ANN)\"",ONA,Finished Airing,0
21591,Wasure-boshi,Fantasy,0
21595,Yu☆Gi☆Oh! Zexal Second: Iza! Saishuu Kessen e!! Special,"Action, Fantasy",0
21597,Yabai! Fukushuu Yami Site,Hentai,1
21599,Fight Ippatsu! Juuden-chan!! OVA,"Comedy, Sci-Fi, Ecchi",0
"(Source: ANN)\"",OVA,Finished Airing,0
21603,Mekakucity Actors,"Sci-Fi, Supernatural",1
Luckily,a group of teenagers with mysterious eye powers,along with Ene. Their abilities seem to be like pieces of a puzzle,0
21607,Picotopia,"Avant Garde, Fantasy",0
21635,GJ-bu@,"Comedy, Slice of Life",0
21639,Yu☆Gi☆Oh! Arc-V,"Action, Fantasy",0
Yuuya Sakaki is Yuusho Sakaki's son,the latter being the founder of You Show Duel School in Miami City. Yuusho insists that duels are not a tool of war,the Action Duel champion. Although scarred by this sudden leave,0
Several years later,in the midst of a battle with Strong Ishijima,Reiji Akaba,0
21641,Planet:Valkyrie,Action,0
21647,Tamako Love Story,"Award Winning, Romance, Slice of Life",1
As the time for Mochizou's departure draws closer,"the reserved young man must gather up the courage to confess his feelings to Tamako before it is too late—lest his love go unnoticed forever.\"",UNKNOWN,0
21649,Mitsuwano,Slice of Life,0
Mai Ichinose,Riko Kikuzuki,,0
When they learn about an upcoming festival,they cannot help but get excited. But soon they realize only two maiko can represent each house. It is then that the three close friends become distant,1.0,0
21653,IS: Infinite Stratos 2 - World Purge-hen,"Action, Comedy, Sci-Fi, Ecchi",1
Unbeknownst to the girls,"a piece of malware named \"\"World Purge\"\" is activated when they enter the digital realm. The program forces them into fabricated realities",1.0,0
21659,Kill la Kill Specials,"Action, Comedy, Ecchi",1
But just before she is to give her speech to the student body,the ceremony is disrupted by mysterious beings that are identical to the student council members. As Ryuuko Matoi and the Elite Four prepare for battle once more,"Sep 3, 2014",0
21663,Last Orders,"Action, Sci-Fi",1
"(Source: Production I.G)\"",Special,Finished Airing,0
21667,Non Non Biyori: Okinawa e Ikukoto ni Natta,Slice of Life,1
A departure from the familiar scenery of Asahigaoka is a new experience for Renge Miyauchi,but that does not stop her from pondering how her perspective of the world may change. As the day of the trip draws near,"Jul 23, 2014",0
21671,Keroro,"Comedy, Sci-Fi",0
21677,Captain Earth,"Action, Romance, Sci-Fi",1
"(Source: ANN)\"",TV,Finished Airing,0
21679,"Saikin, Imouto no Yousu ga Chotto Okashiinda ga. OVA","Comedy, Romance, Supernatural, Ecchi",1
Bundled with the limited-edition volume 7 of the manga.,,,0
"(Source: AniDB)\"",OVA,Finished Airing,0
21681,Hanayamata,"Comedy, Slice of Life",1
During one moonlit night,Naru encounters what she believes is a cute fairy standing atop a torii gate who shortly invites her to dance with her. The next day,a festive type of Japanese dance that Hana has been entranced by since childhood.,0
Though initially terrified of Hana's enthusiasm and the thought of being seen dancing,"Naru slowly finds herself immersed in the art of yosakoi and assisting her new friend achieve her dream—for the path for a maiden such as herself is at the mercy of the wind!\"",summer 2014,0
21695,Pokemon XY SP: Road to Kalos,"Action, Adventure, Comedy, Fantasy",0
21701,Kindaichi Shounen no Jikenbo: Shinigami Byouin Satsujin Jiken,Mystery,0
"Kindaichi will have to investigate in a hospital where series of murder happen.\"",Special,Finished Airing,0
21703,Pokemon XY: New Year Special,"Action, Adventure, Comedy, Fantasy",0
21707,Pretty Rhythm Movie: All Star Selection - Prism Show☆Best Ten,Sports,0
Residents of the Prism World Momo and Penguin-sensei work together to introduce various Prism Shows throughout the history of Aurora Dream,Dear My Future,only ten rank on top.,0
"(Source: ANN)\"",Movie,Finished Airing,0
21711,Il torero Camomillo,UNKNOWN,0
21713,Usagi no Mofy,UNKNOWN,0
21715,Makkuramori no Uta,UNKNOWN,0
"(Source: Anisearch)\"",Music,Finished Airing,0
21717,Koisuru Niwatori,UNKNOWN,0
"Music video of a song by Taniyama Hiroko. Featured in NHK's Minna no Uta.\"",Music,Finished Airing,0
21729,Cardfight!! Vanguard: Legion Mate-hen,Action,0
But Kai Toshiki faces a surprising situation. Sendou Aichi,the hero who saved the world from the invasion of Link Joker,the only existing hint and the proof of their bonds.,0
"Kai is approached by fighters who call themselves \"\"Quatre Knights\"\". The four---Gaillard",Neve,,0
Kai,"with the new power \"\"Legion\"\" in his hand",,0
"(Source: Cardfight!! Vanguard Wikia)\"",TV,Finished Airing,0
21737,"Tamayura: More Aggressive - Tsuitachi dake no Shuugakuryokou, nanode","Comedy, Drama, Slice of Life",0
21743,Donten ni Warau,"Action, Supernatural",1
Unofficially assigned to help the police arrest criminals,Tenka Kumou also serves as a ferryman to the Lake Biwa prison with the help of his two younger siblings: the ambitious Soramaru and the enthusiastic Chuutarou. Together with the former Fuma ninja Shirasu Kinjou,,0
However,behind this relatively uneventful daily routine,some aim to seal the curse,0
21749,Kimama ni Idol,UNKNOWN,0
"(Source: The Anime Encyclopedia)\"",OVA,Finished Airing,0
21751,Okusama wa Moto Yariman,Hentai,0
Yuuto is living alone in an apartment complex but thanks to his neighbours Megumi,Anna and Mako he's not feeling lonely. Though he enjoys their company (and their looks) he is a bit disappointed that they always treat him as a child,,0
Things change on the night of his birthday when,after the party the three throw for him,,0
"(Source: AniDB)\"",OVA,Finished Airing,0
21755,Shin Tennis no Ouji-sama vs. Genius 10,Sports,1
"With the delayed appearance of the \"\"Genius 10","\"\" the middle school students begin scheming among themselves to claim those spots as well. Unlikely pairings start to work together",OVA,0
21761,Ari to Hato,UNKNOWN,0
21763,Ari to Hato (1953),UNKNOWN,2
21765,Ari to Hato (1959),UNKNOWN,0
21771,Romantica Clock,UNKNOWN,0
Akane: She's beautiful and popular,lively and full of vitality; Aoi: Looks like a small animal but is actually very clever. Who knew that these two very different people were actually... twin siblings?!,,0
(Source: MU),,,0
"Note: Episodes were made available on the official stream few days before the official broadcast.\"",Special,Finished Airing,0
21773,Sugar*Soldier,UNKNOWN,0
Makoto is determined to step out of her model sister's shadow and have her own high school debut,but when Makoto's sister shows up at her school unexpectedly,,0
"(Source: MU)\"",Special,Finished Airing,0
21775,Shounen Sunday CM: Yugami-kun ni wa Tomodachi ga Inai,"Comedy, Romance",1
Chihiro,on the other hand,2.0,0
21781,Tsubasa to Hotaru,Romance,1
Shortly after this horrific heartbreak,her good friend Yuri suffers from a sprained wrist,,0
On Tsubasa’s first day as a manager,the team’s shooting guard Aki Hidaka saves her from being hit by a ball. Is this another fateful encounter? Or just a random,"Mar 16, 2014",0
21797,Chuunibyou demo Koi ga Shitai! Ren Lite,Comedy,0
21809,Kenzen Robo Daimidaler,"Action, Comedy, Ecchi",0
"(Source: Showgate)\"",TV,Finished Airing,0
21821,Fuuun Ishin Dai☆Shogun,Action,1
"(Source: Crunchyroll)\"",TV,Finished Airing,0
21829,Fella Pure: Mitarashi-san Chi no Jijou The Animation,Hentai,1
21831,Dracula no Uta,UNKNOWN,0
21833,Higenashi Gogejabaru,"Comedy, Fantasy",0
"This video is accompanied by a catchy tune and shown at NHK's Minna no Uta segment.\"",Music,Finished Airing,0
21835,Majin Bone,UNKNOWN,0
Majin,the creator of the Universe,a foe that has appeared from darkness to devastate Earth. However,0
"(Source: ANN)\"",TV,Finished Airing,0
21843,Shingeki no Bahamut: Genesis,"Action, Adventure, Fantasy",1
With the world safe from the destruction of Bahamut,it is business as usual for bounty hunters like Favaro Leone. Living a laid-back,Favaro's carefree life is thrown into chaos when he meets Amira,0
Shingeki no Bahamut: Genesis tells the story of a group of unlikely heroes who find themselves caught in the middle of an epic clash between gods and demons,"forced to carve their own path in the face of the imminent storm.\"",fall 2014,0
21845,Ushinawareta Mirai wo Motomete,"Drama, Romance, Sci-Fi",1
The day finishes without any unusual incidents,and the group of friends plans for the upcoming cultural festival. Suddenly,Sou stumbles upon an unconscious,0
Ushinawareta Mirai wo Motomete follows the Astronomy Club's increasingly bizarre adventures—from dealing with ghosts to quelling unrests between student clubs. All the while,"they unravel the circumstances behind the sudden appearance of a new transfer student.\"",fall 2014,0
21851,Tesagure! Bukatsumono Encore,Slice of Life,0
21853,Love Live! School Idol Project Recap,Slice of Life,0
21855,Hanamonogatari,"Comedy, Mystery, Supernatural",1
She discovers the Devil is actually Rouka Numachi,a former basketball rival from junior high who is no longer able to play due to a leg injury. Rouka provides free advice to those who seek her out. Acting as a collector of misfortune,TV,0
21861,Airy Me,"Avant Garde, Award Winning, Drama, Horror",1
"(Source: Japan Media Arts Festival)\"",Movie,Finished Airing,0
21863,Mangaka-san to Assistant-san to The Animation,"Comedy, Ecchi",0
Although Aito has an extremely degenerate mind,he can also be a very kind,TV,0
21867,The Disappearance of Conan Edogawa: The Worst Two Days in History,"Adventure, Comedy, Mystery",0
"(Source: ANN)\"",Special,Finished Airing,0
21869,Tarepanda,Award Winning,0
21875,Chou Akuukan Bouheki Cheese Napolitan,UNKNOWN,0
"(Source: ANN)\"",ONA,Finished Airing,0
21877,High Score Girl,Comedy,0
Akira is rich,pretty,in his mind,0
21879,Sword Art Online: Sword Art Offline - Extra Edition,Comedy,0
21881,Sword Art Online II,"Action, Adventure, Fantasy, Romance",1
Once inside,Kirito meets Sinon,Kirito and Sinon race to stop him before he has the chance to claim another life. Not everything goes smoothly,0
21891,Natsumi Step!,UNKNOWN,0
"But things are not what it seems.\"",Music,Finished Airing,0
21899,Gintama: Yorinuki Gintama-san on Theater 2D,"Action, Comedy, Sci-Fi",1
In another time and place,the Yorozuya squad is suddenly greeted by a potential new recruit. Before them is a mysterious young woman named Pirako Doromizu who hides a penchant for extreme violence behind her smiling,"and her arrival sets off a chain reaction that throws the inhabitants of the district into a civil war.\"",0
21913,Kanbee-kun ga Yuku,Comedy,0
21925,Chichiiro Toiki,Hentai,0
Takashi's childhood friend Saya and his younger sister Mika may not see him as a real man,but just being around them has been provoking him more and more. Following yet another failed proposal on his part,,0
"(Source: IMDB)\"",OVA,Finished Airing,0
21933,Sore Ike! Anpanman: Anpanman to Happy Otanjoubi,"Comedy, Fantasy",0
21935,Sore Ike! Anpanman: Anpanman to Okashi na Nakama,"Comedy, Fantasy",5
21937,Sore Ike! Anpanman: Anpanman to Yukai na Nakama-tachi,"Comedy, Fantasy",1
"(Source: Shiteater Fansubs)\"",Movie,Finished Airing,0
21939,Mushishi Zoku Shou,"Adventure, Mystery, Slice of Life, Supernatural",1
During his travels,Ginko discovers various gifted individuals—those cursed by circumstance and those maintaining a fragile symbiosis with the Mushi—inevitably confronting the question of whether humanity,"Ginko must learn more about these strange beings and decide if he has the right to interfere with the complex relationships between Mushi and mankind.\"",0
21941,Sore Ike! Anpanman: Anpanman no Jin-Jin-Jingle Bells,"Comedy, Fantasy",5
21943,Sore Ike! Anpanman: Baikinman to 3 Bai Punch,"Comedy, Fantasy",5
21945,Sore Ike! Anpanman: Baikinman vs. Baikinman!?,"Comedy, Fantasy",5
21947,Sore Ike! Anpanman: Gomira no Hoshi,"Comedy, Fantasy",5
21951,Sore Ike! Anpanman: Hiya Hiya Hiyariko to Babu Babu Baikinman,"Comedy, Fantasy",5
21953,Sore Ike! Anpanman: Horrorman to Hora Horako,"Comedy, Fantasy",5
21955,Sore Ike! Anpanman: Kokin-chan to Namida no Christmas,"Comedy, Fantasy",5
21957,Sore Ike! Anpanman: Kokin-chan to Aoi Namida,"Comedy, Fantasy",1
"(Source: ANN)\"",Movie,Finished Airing,0
21959,Sore Ike! Anpanman: Kuroyuki-hime to Mote Mote Baikinman,"Comedy, Fantasy",0
"(Source: ANN)\"",Movie,Finished Airing,0
21961,Sore Ike! Anpanman: Minna Atsumare! Anpanman World,"Comedy, Fantasy",5
21963,Sore Ike! Anpanman: Tsukiko to Shiratama - Tokimeki Dancing,"Comedy, Fantasy",5
21967,Sore Ike! Anpanman: Yousei Rinrin no Himitsu,"Comedy, Fantasy",5
21969,Sore Ike! Anpanman: Yumeneko no Kuni no Nyanii,"Comedy, Fantasy",1
A kitten hatches from the egg,and Melonpanna names her Nyanii and starts caring for her. But soon they find out that Nyanii is needed back on Dream Suisei,,0
"(Source: ANN)\"",Movie,Finished Airing,0
21971,Sore Ike! Anpanman: Yuuki no Hana ga Hiraku Toki,"Comedy, Fantasy",5
21973,Sore Ike! Anpanman: Anpanman to Oyakusoku,"Comedy, Fantasy",5
21975,Sore Ike! Anpanman: Outa to Teasobi Tanoshii ne,"Comedy, Fantasy",5
21981,Pic-lele,UNKNOWN,0
21995,Ao Haru Ride,Romance,1
Nevertheless,scattered among Futaba's unpleasant memories are the treasured moments with the boy she had a crush on,more charismatic and withdrawn—making him far less approachable.,0
Futaba believes that if she returns to her former self,"Kou will begin to take notice of her again. But is she prepared to sacrifice her bubble of normalcy and risk losing her friends in the process?\"",summer 2014,0
21997,Duel Masters Victory V,"Action, Adventure, Comedy, Fantasy",0
"(Source: Duel Masters Wikia)\"",TV,Finished Airing,0
21999,Duel Masters Victory V3,"Action, Adventure, Comedy, Fantasy",0
In this series Katta will use a new race of Outrage creatures against the opposing new race of Oracle deck users. Also in the creature world a new time era will start off.,,,0
"(Source: Duel Masters Wikia)\"",TV,Finished Airing,0
22013,Koukaku Kidoutai Nyuumon Arise,Comedy,0
22031,Samurai Gun Special,Action,0
22035,Sore Ike! Anpanman: Lyrical☆Magical Mahou no Gakkou,"Comedy, Fantasy",5
22037,Sore Ike! Anpanman: Dokin-chan no Dokidoki Calendar,"Comedy, Fantasy, Sci-Fi",5
22039,Mou Hasamazu ni wa Irarenai♥: Hoshi ni Onegai shitara Konnani Okkiku Nacchatta!,Hentai,1
22043,Fairy Tail (2014),"Action, Adventure, Fantasy",1
More crazy adventures are on the horizon for Fairy Tail as their destructive antics and joyful rowdiness continue unabated. Their greatest trial is quickly approaching,but united as a family,"Apr 5, 2014 to Mar 26, 2016",0
22049,Just Awake,"Action, Sci-Fi",0
22053,Gakkou no Kaidan (OVA),"Comedy, Horror, Mystery, Supernatural",0
22055,Gakkou no Kaidan Recaps,"Horror, Mystery, Supernatural",0
22057,"Inari, Konkon, Koi Iroha. Inari, Konkon, Semishigure.","Comedy, Romance, Supernatural",0
"The episode centers around the actions of Inari and Kon.\"",OVA,Finished Airing,0
22059,Kakumeiteki Broadway Shugisha Doumei,UNKNOWN,0
22065,T-Rex,"Action, Adventure, Comedy",0
Each brother's special power was related to a specific part of their anatomy; Bernie's legs,Bruno's arms,,0
The group rode out on their Rexmobile to battle “Big Boss” Graves,crime kingpin of Rep City (the show's setting),,0
"(Source: Wikipedia)\"",TV,Finished Airing,0
22069,Swing Out Sisters (2014),Hentai,1
Envious of her siblings' intimate relationship,Chinatsu soon steps in,,0
With the situation at home changing dramatically,"the siblings must find a way to sort out both their private and school lives and establish a compromise between conflicting interests.\"",UNKNOWN,0
22071,Mikakunin de Shinkoukei: Mite. Are ga Watashitachi no Tomatteiru Ryokan yo.,"Comedy, Romance",1
When the group ventures into a dark forest determined to catch a glimpse of the creatures,their pursuit is instead hindered by multiple uncanny mishaps. Strayed from what was supposed to be a simple goal,"Mar 19, 2014",0
22081,Cosplay Rakuen,Hentai,2
22093,Mayonaka wa Junketsu,Action,0
"Her pet cat \"\"Goethe\"\" also appears in the music video as a cyborg cat. The heroine was named \"\"Mayo Kiyozumi\"\" (潔純真夜 Kiyozumi Mayo) according to the anagram of the song title.",,,0
"(Source: Wikipedia)\"",Music,Finished Airing,0
22097,Magi: Sinbad no Bouken,"Action, Adventure, Fantasy",1
In a Parthevian port,a young boy is about to make a name for himself. Sinbad is good-natured,setting out on the grand adventure he so craved.,0
Taking place 15 years before the events of the original series,Magi: Sinbad no Bouken chronicles Sinbad's youth as a Dungeon conqueror. Along the way,5.0,0
22099,Hero Bank,UNKNOWN,0
"(Source: Wikipedia)\"",TV,Finished Airing,0
22101,Soredemo Sekai wa Utsukushii,"Adventure, Fantasy, Romance",1
Livius Ifrikia has conquered the entire world and expanded the Sun Kingdom's influence in the three short years since he was crowned king. Upon learning about the powers to create rain,Livius decides to marry Nike Remercier,and tyrannical ruler,0
22111,Kattobase! Dreamers: Carp Tanjou Monogatari,Sports,2
22113,Kyoukaisenjou no Horizon: Kyokutou Naruhodo Kouza,"Comedy, Fantasy",0
22117,Witch Craft Works: Takamiya-kun to Imouto no Warudakumi,"Action, Fantasy, Supernatural",0
22119,PeroPero☆Teacher,Hentai,1
"(Source: H-Moe)\"",OVA,Finished Airing,0
22123,Inugami-san to Nekoyama-san,"Comedy, Girls Love",1
Their combined antics gain the attention of the mousy Mikine Nezu,a classmate of Inugami,cow-like upperclassmen. Nezu and Nekoyama soon begin to build upon their relationship and a game of cat and mouse soon begins.,0
Wild,explosive,12.0,0
22125,Kuroko no Basket: Mou Ikkai Yarimasen ka,"Comedy, Sports",0
22131,Train Heroes Movie,UNKNOWN,0
22135,Ping Pong the Animation,"Award Winning, Drama, Sports",1
When Peco hears that an ex-national team player from China is coming to Japan,he drags Smile over to rival Tsujido High School to observe them. The subsequent trip leads to a clash between Peco and Kong Wenge,but he is reluctant to play if it is not for enjoyment.,0
As the two struggle to find meaning in the sport,a plethora of stronger players—each with their own internal strifes—await them at the inter-high tournament,11.0,0
22137,Toukiden: The Age of Demons - Introduction,Action,1
22145,Kuroshitsuji: Book of Circus,"Action, Comedy, Mystery, Supernatural",1
Trying to balance their new circus acts with their covert investigation under the big top,however,10.0,0
22147,Amagi Brilliant Park,"Comedy, Fantasy",1
Seiya is won over by the revelation that Amagi is no ordinary amusement park; many of its employees are Maple Landers—mysterious magical beings who live in the human world and are nourished by the energy created by people having fun. Entrusted with the hopes and dreams of this far-off enchanted land,Seiya must now use his many skills to bring Amagi back on its feet,"Oct 7, 2014 to Dec 26, 2014",0
22157,Yasashii Kinyoubi,Avant Garde,0
"(Source: Collaborative Cataloging Japan)\"",Movie,Finished Airing,0
22159,"Yami no Kioku, Yume no Inei",Avant Garde,2
22161,Scrap Diary,Avant Garde,0
22163,Natsu no Shisen 1942,Avant Garde,2
22165,Chirico,Avant Garde,2
22167,Goldfish Fetish,Avant Garde,2
22169,Fetish Doll,Avant Garde,2
22171,Tanaami Keiichi no Shouzou,Avant Garde,2
22173,Yume 10 Yoru,Avant Garde,0
22175,The Harmonic Gleam Vibration,Avant Garde,2
22177,Madonna (Movie),Avant Garde,2
22179,Aki no Puzzle,Avant Garde,0
22181,Shunga,Avant Garde,2
22189,Futsuu no Joshikousei ga [Locodol] Yattemita.,"Comedy, Slice of Life",1
"(Source: Wikipedia)\"",TV,Finished Airing,0
22197,Yuuto-kun ga Iku Movie,Sports,0
22199,Akame ga Kill!,"Action, Fantasy",1
This merry band of assassins' newest member is Tatsumi,a naïve boy from a remote village who had embarked on a journey to help his impoverished hometown and was won over by not only Night Raid's ideals,and ultimately,0
22205,Shounen Sunday CM: Be Blues! Ao ni Nare,Sports,0
22215,Pretty Rhythm: All Star Selection,Sports,1
"(Source: Pretty Rhythm Wiki)\"",TV,Finished Airing,0
22219,Warera Salaryman Tou,"Comedy, Slice of Life",0
22221,Monoshiri Daigaku: Ashita no Calendar,UNKNOWN,0
"(Source: Cartoon Research)\"",TV,Finished Airing,0
22225,Momo Kyun Sword,"Comedy, Fantasy, Ecchi",1
"(Source: ANN)\"",TV,Finished Airing,0
22231,Tenshi no Shippo Chu!: Tenshi no Utagoe,"Fantasy, Romance",0
22239,Mahou no Yousei Persia Pilot,UNKNOWN,0
22241,Ribbon no Kishi Pilot,Adventure,0
22247,Azumi Mamma★Mia,Comedy,0
"(Source: Toei Animation)\"",TV,Finished Airing,0
22249,Yodaka no Hoshi,Adventure,1
A short made by Ryu Kato celebrating Kenji Miyazawa's 80+ years of fairy tales based on the story of the same name.,,,0
"(Source: The World of Kenji Miyazawa)\"",Movie,Finished Airing,0
22255,Kanojo no Dokushinsha-tachi ni Yotte Hadaka ni Sareta Seifuku no Shojo Kenkyuu,Avant Garde,0
"(Source: Collaborative Cataloging Japan)\"",Movie,Finished Airing,0
22265,Free! Eternal Summer,Sports,1
Meanwhile,with impending graduation,,0
Further problems arise when an old friend of Rin's,Sousuke Yamazaki,TV,0
22271,Aries: Shinwa no Seizakyuu,"Fantasy, Romance, Supernatural",0
22273,Selector Infected WIXOSS,UNKNOWN,1
In an ominous game filled with lies and deceit,"Ruuko and her newfound friends must uncover the secrets behind WIXOSS and realize what is truly most important to them before it is too late.\"",spring 2014,0
22275,OL Kaizou Kouza,"Comedy, Slice of Life",0
"(Source: AniDB)\"",OVA,Finished Airing,0
22279,Watashitachi no Kurashi to Doboku,UNKNOWN,0
22293,Mahou no Yousei Persia: Escape!,UNKNOWN,0
22295,Juuza Engi: Engetsu Sangokuden - Gaiden Youzhou Genya,"Fantasy, Romance",1
22297,Fate/stay night: Unlimited Blade Works,"Action, Fantasy, Supernatural",1
One of Rin's classmates,Shirou Emiya,12.0,0
22313,Shinken Densetsu: Tight Road,Action,2
22319,Tokyo Ghoul,"Action, Fantasy, Horror",0
While walking Rize home,Kaneki discovers she isn't as kind as she first appeared,,0
Kaneki's body begins to change in horrifying ways,and he transforms into a human-ghoul hybrid. As he embarks on his new dreadful journey,"Jul 4, 2014 to Sep 19, 2014",0
22325,Ningen Kakumei,Slice of Life,0
22327,Himalaya no Hikari no Oukoku,"Adventure, Fantasy",0
So Suruya who is not the most courageous of boys,sets out to rescue a princess and along the way,1.0,0
22329,Daisougen to Hakuba,Adventure,1
22335,Teekyuu 3 Specials,"Comedy, Sports",0
22345,Funny Pets 2nd Season,Comedy,0
22347,Pandra The Animation: Shiroki Yokubou Kuro no Kibou,"Fantasy, Supernatural, Hentai",0
